key,text_wo_stopfreq,text_stemmed,NEWcolumn
HIVE-23508,parameters column desc database filled request extended point showing column otherwise show parameters column non extended desc database,paramet column desc databas fil request extend point show column otherw show paramet column non extend desc databas,SBR
HIVE-23503,validtxnmanager consider txns opened committed snapshot generation locking evaluating validtxnliststate cause issues like duplicate insert case concurrent merge insert insert validtxnmanager consider txns opened committed snapshot generation locking evaluating validtxnliststate,validtxnm consid txns op commit snapshot gen lock evalu validtxnlistst caus issu lik duply insert cas concur merg insert insert validtxnm consid txns op commit snapshot gen lock evalu validtxnlistst,SBR
HIVE-23501,aoob vectordeserializerow complex types converted primitive typesaoob vectordeserializerow complex types converted primitive types,aoob vectordeserializerow complex typ convert primit typesaoob vectordeserializerow complex typ convert primit typ,SBR
HIVE-23500,kubernetes environment pods host name port situations node trackers could retaining old instance pod cache case hive llap llap tez task scheduler maintains membership nodes based zookeeper registry events cases nodeadded followed noderemoved event could end removing node host node trackers stable hostname service port noderemoved event case old stale event already dead pod zk send session timeout case non graceful shutdown sequence events happen node host completely lost form schedulers perspective support scenario tez extend yarn nodeid include uniqueidentifier llap task scheduler construct container object new nodeid includes uniqueidentifier well stale events like remove host node matches old uniqueidentifier kubernetes use extend nodeid llap registration,kubernet environ pod host nam port situ nod track could retain old inst pod cach cas hiv llap llap tez task scheduler maintain memb nod bas zookeep reg ev cas nodead follow noderemov ev could end remov nod host nod track stabl hostnam serv port noderemov ev cas old stal ev already dead pod zk send sess timeout cas non grac shutdown sequ ev hap nod host complet lost form schedulers perspect support scenario tez extend yarn nodeid includ uniqueident llap task scheduler construct contain object new nodeid includ uniqueident wel stal ev lik remov host nod match old uniqueident kubernet us extend nodeid llap reg,NSBR
HIVE-23480,tests org apache hadoop hive common teststatssetupconst teststatcolumnentriescompat replies jackson serialize params string however jackson library uses reflection api getdeclaredfields guarantee specific order returned field order fields json string might change thus test fail pass without changes code example error message code java org junit comparisonfailure expected basicstats true columnstats foo true columnstats foo true basicstats true org apache hadoop hive common teststatssetupconst teststatcolumnentriescompat teststatssetupconst java code ideally test reply order returned api generates deterministic result potential solution use library like https github com skyscreamer jsonassert compare string order agnostic way test may fail due incorrect usage third party library,test org apach hadoop hiv common teststatssetupconst teststatcolumnentriescomp reply jackson ser param string howev jackson libr us reflect ap getdeclaredfield guar spec ord return field ord field json string might chang thu test fail pass without chang cod exampl er mess cod jav org junit comparisonfail expect basicst tru columnst foo tru columnst foo tru basicst tru org apach hadoop hiv common teststatssetupconst teststatcolumnentriescomp teststatssetupconst jav cod id test reply ord return ap gen determin result pot solv us libr lik https github com skyscream jsonassert comp string ord agnost way test may fail due incorrect us third party libr,SBR
HIVE-23477,buddyallocator always uses lazy allocation mmap enabled query fragment interrupted time arena allocation closedbyinterruptionexception thrown exception artificially triggers allocator outofmemoryerror fails notify threads waiting allocate arenas code java warn teztr llapioimpl failed trying allocate memory mapped arena java nio channels closedbyinterruptexception java nio channels spi abstractinterruptiblechannel end abstractinterruptiblechannel java sun nio ch filechannelimpl map filechannelimpl java org apache hadoop hive llap cache buddyallocator preallocatearenabuffer buddyallocator java org apache hadoop hive llap cache buddyallocator access buddyallocator java org apache hadoop hive llap cache buddyallocator arena init buddyallocator java org apache hadoop hive llap cache buddyallocator arena allocatewithexpand buddyallocator java org apache hadoop hive llap cache buddyallocator arena access buddyallocator java org apache hadoop hive llap cache buddyallocator allocatewithexpand buddyallocator java org apache hadoop hive llap cache buddyallocator allocatemultiple buddyallocator java org apache hadoop hive llap io metadata metadatacache wrapbbforfile metadatacache java org apache hadoop hive llap io metadata metadatacache putfilemetadata metadatacache java org apache hadoop hive llap io metadata metadatacache putfilemetadata metadatacache java org apache hadoop hive ql io parquet vector vectorizedparquetrecordreader readsplitfooter vectorizedparquetrecordreader java org apache hadoop hive ql io parquet vector vectorizedparquetrecordreader initialize vectorizedparquetrecordreader java org apache hadoop hive ql io parquet vector vectorizedparquetrecordreader init vectorizedparquetrecordreader java org apache hadoop hive ql io parquet vectorizedparquetinputformat getrecordreader vectorizedparquetinputformat java org apache hadoop hive ql io parquet mapredparquetinputformat getrecordreader mapredparquetinputformat java org apache hadoop hive ql io hiveinputformat getrecordreader hiveinputformat java org apache hadoop mapred split tezgroupedsplitsinputformat tezgroupedsplitsrecordreader initnextrecordreader tezgroupedsplitsinputformat java org apache hadoop mapred split tezgroupedsplitsinputformat tezgroupedsplitsrecordreader init tezgroupedsplitsinputformat java org apache hadoop mapred split tezgroupedsplitsinputformat getrecordreader tezgroupedsplitsinputformat java org apache tez mapreduce lib mrreadermapred setupoldrecordreader mrreadermapred java org apache tez mapreduce lib mrreadermapred setsplit mrreadermapred java org apache tez mapreduce input mrinput initfromeventinternal mrinput java org apache tez mapreduce input mrinput initfromevent mrinput java org apache tez mapreduce input mrinputlegacy checkandawaitrecordreaderinitialization mrinputlegacy java org apache tez mapreduce input mrinputlegacy init mrinputlegacy java org apache hadoop hive ql exec tez maprecordprocessor getmrinput maprecordprocessor java org apache hadoop hive ql exec tez maprecordprocessor init maprecordprocessor java org apache hadoop hive ql exec tez tezprocessor initializeandrunprocessor tezprocessor java org apache hadoop hive ql exec tez tezprocessor run tezprocessor java org apache tez runtime logicalioprocessorruntimetask run logicalioprocessorruntimetask java org apache tez runtime task taskrunner callable run taskrunner callable java org apache tez runtime task taskrunner callable run taskrunner callable java java security accesscontroller doprivileged native method javax security auth subject doas subject java org apache hadoop security usergroupinformation doas usergroupinformation java org apache tez runtime task taskrunner callable callinternal taskrunner callable java org apache tez runtime task taskrunner callable callinternal taskrunner callable java org apache tez common callablewithndc call callablewithndc java org apache hadoop hive llap daemon impl statsrecordingthreadpool wrappedcallable call statsrecordingthreadpool java java util concurrent futuretask run futuretask java java util concurrent threadpoolexecutor runworker threadpoolexecutor java java util concurrent threadpoolexecutor worker run threadpoolexecutor java java lang thread run thread java error teztr vector vectorizedparquetrecordreader failed create vectorized reader due exception java lang outofmemoryerror cannot allocate bytes failed trying allocate memory mapped arena null make sure xmx process size set correctly code code java teztr daemon prio osprio tid x f nid x c runnable x f java lang thread state timedwaiting object monitor java lang throwable fillinstacktrace native method java lang throwable fillinstacktrace throwable java locked x f c e java lang interruptedexception java lang throwable init throwable java java lang exception init exception java java lang interruptedexception init interruptedexception java java lang object wait native method org apache hadoop hive llap cache buddyallocator arena allocatewithexpand buddyallocator java locked x f f org apache hadoop hive llap cache buddyallocator arena org apache hadoop hive llap cache buddyallocator arena access buddyallocator java org apache hadoop hive llap cache buddyallocator allocatewithexpand buddyallocator java org apache hadoop hive llap cache buddyallocator allocatemultiple buddyallocator java org apache hadoop hive llap io metadata metadatacache wrapbbforfile metadatacache java org apache hadoop hive llap io metadata metadatacache putfilemetadata metadatacache java org apache hadoop hive llap io metadata metadatacache putfilemetadata metadatacache java org apache hadoop hive ql io parquet vector vectorizedparquetrecordreader readsplitfooter vectorizedparquetrecordreader java code code java teztr daemon prio osprio tid x f nid x object wait x f f java lang thread state timedwaiting object monitor java lang object wait native method org apache hadoop hive llap cache buddyallocator arena allocatewithexpand buddyallocator java locked x f f org apache hadoop hive llap cache buddyallocator arena code teztr got interrupted threw oom failed notify threads teztr thread stuck forever waiting allocate llap mmap allocation interruptions fails notify threads,buddyalloc alway us lazy alloc mmap en query frag interrupt tim aren alloc closedbyinterruptionexceiv thrown exceiv art trig alloc outofmemoryer fail not threads wait alloc arena cod jav warn tezt llapioimpl fail try alloc mem map aren jav nio channel closedbyinterruptexceiv jav nio channel spi abstractinterruptiblechannel end abstractinterruptiblechannel jav sun nio ch filechannelimpl map filechannelimpl jav org apach hadoop hiv llap cach buddyalloc preallocatearenabuff buddyalloc jav org apach hadoop hiv llap cach buddyalloc access buddyalloc jav org apach hadoop hiv llap cach buddyalloc aren init buddyalloc jav org apach hadoop hiv llap cach buddyalloc aren allocatewithexpand buddyalloc jav org apach hadoop hiv llap cach buddyalloc aren access buddyalloc jav org apach hadoop hiv llap cach buddyalloc allocatewithexpand buddyalloc jav org apach hadoop hiv llap cach buddyalloc allocatemultipl buddyalloc jav org apach hadoop hiv llap io metadat metadatacach wrapbbforfil metadatacach jav org apach hadoop hiv llap io metadat metadatacach putfilemetadat metadatacach jav org apach hadoop hiv llap io metadat metadatacach putfilemetadat metadatacach jav org apach hadoop hiv ql io parquet vect vectorizedparquetrecordread readsplitfoot vectorizedparquetrecordread jav org apach hadoop hiv ql io parquet vect vectorizedparquetrecordread init vectorizedparquetrecordread jav org apach hadoop hiv ql io parquet vect vectorizedparquetrecordread init vectorizedparquetrecordread jav org apach hadoop hiv ql io parquet vectorizedparquetinputform getrecordread vectorizedparquetinputform jav org apach hadoop hiv ql io parquet mapredparquetinputform getrecordread mapredparquetinputform jav org apach hadoop hiv ql io hiveinputform getrecordread hiveinputform jav org apach hadoop mapr split tezgroupedsplitsinputform tezgroupedsplitsrecordread initnextrecordread tezgroupedsplitsinputform jav org apach hadoop mapr split tezgroupedsplitsinputform tezgroupedsplitsrecordread init tezgroupedsplitsinputform jav org apach hadoop mapr split tezgroupedsplitsinputform getrecordread tezgroupedsplitsinputform jav org apach tez mapreduc lib mrreadermapred setupoldrecordread mrreadermapred jav org apach tez mapreduc lib mrreadermapred setsplit mrreadermapred jav org apach tez mapreduc input mrinput initfromeventintern mrinput jav org apach tez mapreduc input mrinput initfromev mrinput jav org apach tez mapreduc input mrinputleg checkandawaitrecordreaderinit mrinputleg jav org apach tez mapreduc input mrinputleg init mrinputleg jav org apach hadoop hiv ql exec tez maprecordprocess getmrinput maprecordprocess jav org apach hadoop hiv ql exec tez maprecordprocess init maprecordprocess jav org apach hadoop hiv ql exec tez tezprocess initializeandrunprocess tezprocess jav org apach hadoop hiv ql exec tez tezprocess run tezprocess jav org apach tez runtim logicalioprocessorruntimetask run logicalioprocessorruntimetask jav org apach tez runtim task taskrun cal run taskrun cal jav org apach tez runtim task taskrun cal run taskrun cal jav jav sec accesscontrol doprivileg nat method javax sec au subject doa subject jav org apach hadoop sec usergroupinform doa usergroupinform jav org apach tez runtim task taskrun cal callintern taskrun cal jav org apach tez runtim task taskrun cal callintern taskrun cal jav org apach tez common callablewithndc cal callablewithndc jav org apach hadoop hiv llap daemon impl statsrecordingthreadpool wrappedcal cal statsrecordingthreadpool jav jav util concur futuretask run futuretask jav jav util concur threadpoolexecutor runwork threadpoolexecutor jav jav util concur threadpoolexecutor work run threadpoolexecutor jav jav lang thread run thread jav er tezt vect vectorizedparquetrecordread fail cre vect read due exceiv jav lang outofmemoryer cannot alloc byt fail try alloc mem map aren nul mak sur xmx process siz set correct cod cod jav tezt daemon prio osprio tid x f nid x c run x f jav lang thread stat timedwait object monit jav lang throwable fillinstacktrac nat method jav lang throwable fillinstacktrac throwable jav lock x f c e jav lang interruptedexceiv jav lang throwable init throwable jav jav lang exceiv init exceiv jav jav lang interruptedexceiv init interruptedexceiv jav jav lang object wait nat method org apach hadoop hiv llap cach buddyalloc aren allocatewithexpand buddyalloc jav lock x f f org apach hadoop hiv llap cach buddyalloc aren org apach hadoop hiv llap cach buddyalloc aren access buddyalloc jav org apach hadoop hiv llap cach buddyalloc allocatewithexpand buddyalloc jav org apach hadoop hiv llap cach buddyalloc allocatemultipl buddyalloc jav org apach hadoop hiv llap io metadat metadatacach wrapbbforfil metadatacach jav org apach hadoop hiv llap io metadat metadatacach putfilemetadat metadatacach jav org apach hadoop hiv llap io metadat metadatacach putfilemetadat metadatacach jav org apach hadoop hiv ql io parquet vect vectorizedparquetrecordread readsplitfoot vectorizedparquetrecordread jav cod cod jav tezt daemon prio osprio tid x f nid x object wait x f f jav lang thread stat timedwait object monit jav lang object wait nat method org apach hadoop hiv llap cach buddyalloc aren allocatewithexpand buddyalloc jav lock x f f org apach hadoop hiv llap cach buddyalloc aren cod tezt got interrupt threw oom fail not threads tezt thread stuck forev wait alloc llap mmap alloc interrupt fail not threads,SBR
HIVE-23476,buddyallocator pre allocation arenas happen mmap cache case since filling mmap ed buffers upfront allocations constructor cheap avoid lock free allocation arenas later code llap preallocate arenas mmap case well,buddyalloc pre alloc arena hap mmap cach cas sint fil mmap ed buff upfront alloc construct cheap avoid lock fre alloc arena lat cod llap prealloc arena mmap cas wel,NSBR
HIVE-23469,pod restarts uses hostname shuffle port fetcher threads connects download shuffle data use cached connection info since pod died shuffle data also get cleaned pod restarts receives connection clients download specific shuffle data daemon restart shufflemanager java knownsrchosts key updated hostinfo combination host port host unique id host host id changes node killed restarted kubernetes use hostname pod uid shuffle manager caching,pod restart us hostnam shuffl port fetch threads connect download shuffl dat us cach connect info sint pod died shuffl dat also get cle pod restart receiv connect cli download spec shuffl dat daemon restart shufflem jav knownsrchost key upd hostinfo combin host port host un id host host id chang nod kil restart kubernet us hostnam pod uid shuffl man cach,NSBR
HIVE-23453,following errors appear compiling code using intellij testvectorgroupbyoperator error java package com sun tools javac util exist staticpermanentfunctionchecker error java package com sun jdi existintellij compile errors staticpermanentfunctionchecker testvectorgroupbyoperator,follow er appear compil cod us intellid testvectorgroupbyop er jav pack com sun tool javac util ex staticpermanentfunctioncheck er jav pack com sun jdi existintellid compil er staticpermanentfunctioncheck testvectorgroupbyop,NSBR
HIVE-23444,following exception may occur concurrently inserting acid table static partitions hive acid direct insert enabled parameter true issue occurs intermittently noformat caused org apache hadoop hive ql metadata hiveexception java io ioexception java io filenotfoundexception file hdfs ns warehouse tablespace managed hive tpchunbucketed db concurrentinsertpartitioned ltax tmp delta exist org apache hadoop hive ql metadata hive loadpartitioninternal hive java hive exec jar org apache hadoop hive ql metadata hive loadpartition hive java hive exec jar org apache hadoop hive ql exec movetask handlestaticparts movetask java hive exec jar org apache hadoop hive ql exec movetask execute movetask java hive exec jar org apache hadoop hive ql exec task executetask task java hive exec jar org apache hadoop hive ql exec taskrunner runsequential taskrunner java hive exec jar org apache hadoop hive ql executor launchtask executor java hive exec jar org apache hadoop hive ql executor launchtasks executor java hive exec jar org apache hadoop hive ql executor runtasks executor java hive exec jar org apache hadoop hive ql executor execute executor java hive exec jar org apache hadoop hive ql driver runinternal driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql reexec reexecdriver run reexecdriver java hive exec jar org apache hive service cli operation sqloperation runquery sqloperation java hive service jar caused java io ioexception java io filenotfoundexception file hdfs ns warehouse tablespace managed hive tpchunbucketed db concurrentinsertpartitioned ltax tmp delta exist org apache hadoop hive ql io acidutils gethdfsdirsnapshots acidutils java hive exec jar org apache hadoop hive ql io acidutils getacidstate acidutils java hive exec jar org apache hadoop hive ql io acidutils getacidfilesforstats acidutils java hive exec jar org apache hadoop hive ql metadata hive loadpartitioninternal hive java hive exec jar org apache hadoop hive ql metadata hive loadpartition hive java hive exec jar org apache hadoop hive ql exec movetask handlestaticparts movetask java hive exec jar org apache hadoop hive ql exec movetask execute movetask java hive exec jar org apache hadoop hive ql exec task executetask task java hive exec jar org apache hadoop hive ql exec taskrunner runsequential taskrunner java hive exec jar org apache hadoop hive ql executor launchtask executor java hive exec jar org apache hadoop hive ql executor launchtasks executor java hive exec jar org apache hadoop hive ql executor runtasks executor java hive exec jar org apache hadoop hive ql executor execute executor java hive exec jar org apache hadoop hive ql driver runinternal driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql driver run driver java hive exec jar org apache hadoop hive ql reexec reexecdriver run reexecdriver java hive exec jar org apache hive service cli operation sqloperation runquery sqloperation java hive service jar noformat concurrent acid direct inserts may fail filenotfoundexception,follow exceiv may occ concur insert acid tabl stat partit hiv acid direct insert en paramet tru issu occ intermit noform caus org apach hadoop hiv ql metadat hiveexceiv jav io ioexceiv jav io filenotfoundexceiv fil hdfs ns wareh tablespac man hiv tpchunbucketed db concurrentinsertpartit ltax tmp delt ex org apach hadoop hiv ql metadat hiv loadpartitionintern hiv jav hiv exec jar org apach hadoop hiv ql metadat hiv loadpartit hiv jav hiv exec jar org apach hadoop hiv ql exec movetask handlestaticpart movetask jav hiv exec jar org apach hadoop hiv ql exec movetask execut movetask jav hiv exec jar org apach hadoop hiv ql exec task executetask task jav hiv exec jar org apach hadoop hiv ql exec taskrun runsequ taskrun jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut runtask execut jav hiv exec jar org apach hadoop hiv ql execut execut execut jav hiv exec jar org apach hadoop hiv ql driv runintern driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql reexec reexecdr run reexecdr jav hiv exec jar org apach hiv serv cli op sqloperation runquery sqloperation jav hiv serv jar caus jav io ioexceiv jav io filenotfoundexceiv fil hdfs ns wareh tablespac man hiv tpchunbucketed db concurrentinsertpartit ltax tmp delt ex org apach hadoop hiv ql io acidutil gethdfsdirsnapshot acidutil jav hiv exec jar org apach hadoop hiv ql io acidutil getacidst acidutil jav hiv exec jar org apach hadoop hiv ql io acidutil getacidfilesforst acidutil jav hiv exec jar org apach hadoop hiv ql metadat hiv loadpartitionintern hiv jav hiv exec jar org apach hadoop hiv ql metadat hiv loadpartit hiv jav hiv exec jar org apach hadoop hiv ql exec movetask handlestaticpart movetask jav hiv exec jar org apach hadoop hiv ql exec movetask execut movetask jav hiv exec jar org apach hadoop hiv ql exec task executetask task jav hiv exec jar org apach hadoop hiv ql exec taskrun runsequ taskrun jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut launchtask execut jav hiv exec jar org apach hadoop hiv ql execut runtask execut jav hiv exec jar org apach hadoop hiv ql execut execut execut jav hiv exec jar org apach hadoop hiv ql driv runintern driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql driv run driv jav hiv exec jar org apach hadoop hiv ql reexec reexecdr run reexecdr jav hiv exec jar org apach hiv serv cli op sqloperation runquery sqloperation jav hiv serv jar noform concur acid direct insert may fail filenotfoundexceiv,NSBR
HIVE-23443,think hive getting stable sort order causing pre emption work certain cases code java attempt hive f f ab e dd map started preemption queue finish attempt hive ae ca e f b b map started preemption queue finish code scheduler peek pre emption queue looks whether non finishable https github com apache hive blob master llap server src java org apache hadoop hive llap daemon impl taskexecutorservice java l case tasks speculative state change triggering pre emption queue ordering peek always returns canfinish task even though non finishable tasks queue llap speculative task pre emption seems working,think hiv get stabl sort ord caus pre empt work certain cas cod jav attempt hiv f f ab e dd map start preempt queu fin attempt hiv ae ca e f b b map start preempt queu fin cod scheduler peek pre empt queu look wheth non fin https github com apach hiv blob mast llap serv src jav org apach hadoop hiv llap daemon impl taskexecutorserv jav l cas task spec stat chang trig pre empt queu ord peek alway return canfin task ev though non fin task queu llap spec task pre empt seem work,NSBR
HIVE-23442,steps reproduce noformat set hive acid direct insert enabled true create external table testcomptxt int b int c int stored textfile insert testcomptxt values create table testcomp int b int c int stored orc tblproperties transactional true insert overwrite table testcomp select testcomptxt update testcomp set b c delete testcomp update testcomp set b select testcomp alter table testcomp compact major select testcomp noformat issue occurs base directory created insert overwrite command hive acid direct insert enabled parameter true issue affect query based compaction acid major compaction read base directory correctly written insert overwrite,step reproduc noform set hiv acid direct insert en tru cre extern tabl testcomptxt int b int c int stor textfil insert testcomptxt valu cre tabl testcomp int b int c int stor orc tblproperties transact tru insert overwrit tabl testcomp select testcomptxt upd testcomp set b c delet testcomp upd testcomp set b select testcomp alt tabl testcomp compact maj select testcomp noform issu occ bas direct cre insert overwrit command hiv acid direct insert en paramet tru issu affect query bas compact acid maj compact read bas direct correct writ insert overwrit,SBR
HIVE-23436,running query generates stats staging directory removed query finishedstaging directory removed stats gathering tasks,run query gen stat stag direct remov query finishedst direct remov stat gath task,NSBR
HIVE-23435,full outer join result missing rows appears bug full outer join logic expected output receiving left right outer join reproducible steps mentioned support analysis steps reproduce create table insert data create table x z char x int int insert x values one two three four five six try full outer command result incomplete missing row null null null three full outer join select x z x x x x z x x x x x full outer join x x x x x x x x x x result x z x x x x z x x x one null null null null null null one two null null null null null null two three null null null four null null null null null null four five null null null null null null five six null null null null null null six expected output coming use left right join union select x z x x x x z x x x x x left outer join x x x x x x x x x x union select x z x x x x z x x x x x right outer join x x x x x x x x x x result z x col col col null null null five null null null four null null null one four null null null one null null null six null null null three null null null two null null null null null null six null null null three null null null two five null null null full outer join result missing rows,ful out join result miss row appear bug ful out join log expect output receiv left right out join reproduc step ment support analys step reproduc cre tabl insert dat cre tabl x z char x int int insert x valu on two three four fiv six try ful out command result incomplet miss row nul nul nul three ful out join select x z x x x x z x x x x x ful out join x x x x x x x x x x result x z x x x x z x x x on nul nul nul nul nul nul on two nul nul nul nul nul nul two three nul nul nul four nul nul nul nul nul nul four fiv nul nul nul nul nul nul fiv six nul nul nul nul nul nul six expect output com us left right join un select x z x x x x z x x x x x left out join x x x x x x x x x x un select x z x x x x z x x x x x right out join x x x x x x x x x x result z x col col col nul nul nul fiv nul nul nul four nul nul nul on four nul nul nul on nul nul nul six nul nul nul three nul nul nul two nul nul nul nul nul nul six nul nul nul three nul nul nul two fiv nul nul nul ful out join result miss row,NSBR
HIVE-23426,show create table view giving incomplete view definitionshow create table views giving incomplete view definition,show cre tabl view giv incomplet view definitionshow cre tabl view giv incomplet view definit,NSBR
HIVE-23423,https issues apache org jira browse hive fixed issue disabling hash aggregation grouping set queries need fix vectorgroupbyoperator operator check disabling hash aggregation ignores grouping set,https issu apach org jir brows hiv fix issu dis hash aggreg group set query nee fix vectorgroupbyop op check dis hash aggreg ign group set,NSBR
HIVE-23409,closing default session tezsessionpool https github com apache hive blob master ql src java org apache hadoop hive ql exec tez teztask java l sessions pool destroyed queries wait indefinitely tezsessionpool getsession hs restarts service recoveries hiveserver background pool thread tez tezsessionpoolmanager closing default session retry failure better allow retry fail hung tezsession application reopen fails timeline service default tezsession sessionpool closed retry,clos default sess tezsessionpool https github com apach hiv blob mast ql src jav org apach hadoop hiv ql exec tez teztask jav l sess pool destroy query wait indefinit tezsessionpool getsess hs restart serv recovery hiveserv background pool thread tez tezsessionpoolm clos default sess retry fail bet allow retry fail hung tezsess apply reop fail timelin serv default tezsess sessionpool clos retry,SBR
HIVE-23392,hive introduced bug metastore upgrade scripts renaming correctly columns txnlocktblmetastore upgrade script txnlocktbl rename inconsistency,hiv introduc bug metast upgrad scripts renam correct column txnlocktblmetastore upgrad script txnlocktbl renam inconsist,NSBR
HIVE-23389,able reproduce issue latest master however could potentially happen since filter creation check whether expression flat https github com apache calcite blob master core src main java org apache calcite rel core filter java l filter merge flatten expression created noformat java lang assertionerror null null cast integer cast integer cast integer org apache calcite rel core filter init filter java org apache hadoop hive ql optimizer calcite reloperators hivefilter init hivefilter java org apache hadoop hive ql optimizer calcite hiverelfactories hivefilterfactoryimpl createfilter hiverelfactories java org apache hadoop hive ql optimizer calcite hiverelbuilder filter hiverelbuilder java org apache calcite tools relbuilder filter relbuilder java org apache calcite rel rules filtermergerule onmatch filtermergerule java noformat filtermergerule lead assertionerror,abl reproduc issu latest mast howev could pot hap sint filt cre check wheth express flat https github com apach calcit blob mast cor src main jav org apach calcit rel cor filt jav l filt merg flat express cre noform jav lang assertioner nul nul cast integ cast integ cast integ org apach calcit rel cor filt init filt jav org apach hadoop hiv ql optim calcit relop hivefilt init hivefilt jav org apach hadoop hiv ql optim calcit hiverelfact hivefilterfactoryimpl createfilt hiverelfact jav org apach hadoop hiv ql optim calcit hiverelbuild filt hiverelbuild jav org apach calcit tool relbuild filt relbuild jav org apach calcit rel rul filtermerger onmatch filtermerger jav noform filtermerger lead assertioner,NSBR
HIVE-23371,logs exceptions like code debug cba ded bb b f cdf faec main stats statsutils interpreting constant resulted exception java lang numberformatexception input string sun misc floatingdecimal readjavaformatstring floatingdecimal java sun misc floatingdecimal parsedouble floatingdecimal java java lang double parsedouble double java org apache hadoop hive ql stats statsutils getconstvalue statsutils java hive exec snapshot jar snapshot org apache hadoop hive ql stats statsutils buildcolstatforconstant statsutils java hive exec snapshot jar snapshot org apache hadoop hive ql stats statsutils getcolstatisticsfromexpression statsutils java hive exec snapshot jar snapshot code however exceptions important might draw attention away important onesstatsutils getconstvalue may log misleading exception,log exceiv lik cod debug cba ded bb b f cdf faec main stat statsutil interpret const result exceiv jav lang numberformatexceiv input string sun misc floatingdecim readjavaformatst floatingdecim jav sun misc floatingdecim parsedoubl floatingdecim jav jav lang doubl parsedoubl doubl jav org apach hadoop hiv ql stat statsutil getconstvalu statsutil jav hiv exec snapshot jar snapshot org apach hadoop hiv ql stat statsutil buildcolstatforconst statsutil jav hiv exec snapshot jar snapshot org apach hadoop hiv ql stat statsutil getcolstatisticsfromexpress statsutil jav hiv exec snapshot jar snapshot cod howev exceiv import might draw at away import onesstatsutil getconstvalu may log mislead exceiv,NSBR
